Dosya,Length,Chroma Stft Mean,Chroma Stft Var,RMS Mean,RMS Var,Spectral Centroid Mean,Spectral Centroid Var,Spectral Bandwidth Mean,Spectral Bandwidth Var,Rolloff Mean,Rolloff Var,Zero Crossing Rate Mean,Zero Crossing Rate Var,Tempo,Music Genre
shakira-this-time-for-africa.mp3,24.19750566893424,0.3687998,0.08075128,0.041734412,0.00032983674,2453.3229984526893,1868575.8989800808,2307.1162632873747,616162.4574154866,4851.071433252936,6842539.283025427,0.11588557271692233,0.0067345311723487735,99.38401442307692,unknown
shakira-waka-waka.mp3,24.19750566893424,0.5189732,0.08935153,0.16619718,0.0068916976,2175.6659316860123,788019.246961951,2139.2366900334378,181084.10804628264,4405.243288590604,2298663.704622426,0.09636789908916586,0.0055875446127987664,86.1328125,unknown
shakira-waka-waka.mp3,24.19750566893424,0.3746814,0.098251045,0.17947634,0.0062455204,2473.0893647338658,779290.7179782091,2482.42808409467,201744.51315988504,5131.550178271812,2735682.2825558498,0.09887297384348034,0.004639174469760524,129.19921875,unknown
shakira-waka-waka.mp3,24.19750566893424,0.4274852,0.087817125,0.16529225,0.005322359,2414.3430602336884,674057.6454809641,2581.4686199644266,164040.9486751426,5275.913479184144,2503780.840836121,0.09792684114333652,0.004857029848418236,172.265625,unknown
shakira-waka-waka.mp3,24.19750566893424,0.42869386,0.09038171,0.20009859,0.003418699,2151.564265194512,523077.3744633968,2470.009615906799,190882.0906321871,4744.128008336829,2515714.2126368517,0.07393692323825503,0.001958084594920578,172.265625,unknown
shakira-waka-waka.mp3,24.19750566893424,0.4151345,0.083111174,0.18089007,0.004395946,2451.267939882664,603442.9104031427,2516.2923206381083,134614.97094042064,5128.061097420302,2118487.7252946547,0.10618876587967402,0.004652843053983663,172.265625,unknown
shakira-waka-waka.mp3,24.19750566893424,0.4150622,0.09840971,0.1825261,0.0043958225,2413.3734623539503,798124.183777059,2521.375995611087,229632.66995493285,5147.540078387165,3152769.582964838,0.10022546140939598,0.004262110769491334,129.19921875,unknown
shakira-waka-waka.mp3,24.19750566893424,0.44763562,0.08122931,0.18605341,0.0045329942,2332.824788492462,498442.56124627497,2431.09971201597,121586.16998579695,4861.724484846896,1924499.1754796621,0.10420287032598274,0.00370948033997294,172.265625,unknown
shakira-waka-waka.mp3,24.19750566893424,0.44738618,0.082617804,0.1951612,0.0044225124,2313.074884419181,437000.38383862784,2510.7165333661,145020.28106971388,5058.444643980704,2102978.569710342,0.0975663650527325,0.0028773370561299308,172.265625,unknown
shakira-waka-waka.mp3,24.19750566893424,0.34285337,0.09196984,0.03462626,0.00085903436,1189.8801369681976,751791.4385665434,1587.455354829681,834133.1657770567,2486.1972066380035,5066914.162853538,0.04531044013662512,0.001143678951683611,64.599609375,unknown
shakira-waka-waka.mp3,24.19750566893424,0.3687998,0.08075128,0.041734412,0.00032983674,2453.3229984526893,1868575.8989800808,2307.1162632873747,616162.4574154866,4851.071433252936,6842539.283025427,0.11588557271692233,0.0067345311723487735,99.38401442307692,unknown
shakira-whenever-wherever.mp3,19.711383219954648,0.3626448,0.093142994,0.08492299,0.0036281073,1885.7117798538259,468165.1468193554,2235.0865381310155,399556.94881863496,4209.386128671599,2726120.403693754,0.06890976976590106,0.0015592463478418905,107.666015625,unknown
shakira-whenever-wherever.mp3,19.711383219954648,0.3644643,0.090873376,0.13933748,0.0015817136,2241.9279612154805,522086.1563245283,2681.008595155182,177744.7156780139,5148.426543865945,2510870.3231980167,0.06985067450677267,0.0012221312516305881,107.666015625,unknown
shakira-whenever-wherever.mp3,19.711383219954648,0.39357927,0.08330765,0.17158301,0.002157277,2354.8011876015757,434873.576765409,2639.4355757480016,105492.22225969758,5199.482301098719,1814838.6222021172,0.0951285749779152,0.0023916459892981785,107.666015625,unknown
shakira-whenever-wherever.mp3,19.711383219954648,0.43241763,0.08566502,0.1470351,0.00261928,2285.047509963379,532984.4167782824,2666.1514468919954,142718.01478944987,5274.290525618375,2273515.4748678603,0.08116626177856301,0.00259204232937041,107.666015625,unknown
shakira-whenever-wherever.mp3,19.711383219954648,0.37826145,0.08931118,0.1384485,0.0015364246,2159.362361024504,393460.49540973635,2597.37545125364,165056.78372573972,4919.04340009386,2062748.7276445255,0.07194470516784453,0.0014915913541270736,107.666015625,unknown
shakira-whenever-wherever.mp3,19.711383219954648,0.3878622,0.083128236,0.17716421,0.0020211313,2389.432476990886,287772.7280283521,2682.7843911534665,91990.73956977011,5389.18500165636,1565492.8618372786,0.09450168856743227,0.0012430361016902444,107.666015625,unknown
shakira-whenever-wherever.mp3,19.711383219954648,0.37102252,0.08857172,0.14681812,0.0017678004,2333.00669700569,331856.34985798976,2657.6287942070094,100250.27741229603,5243.4998205609545,1680235.1310958404,0.08757775691990577,0.001692256160820766,107.666015625,unknown
shakira-whenever-wherever.mp3,19.711383219954648,0.4001178,0.08575508,0.16332307,0.0023465315,2240.0643760489575,269697.65877414,2544.853051968577,132690.48146169542,4962.642429742712,1622864.7000570484,0.0904631597835689,0.0011448401782251558,107.666015625,unknown
shakira-whenever-wherever.mp3,19.711383219954648,0.38515085,0.083133936,0.18018505,0.0021046703,2411.020381958432,214698.47280331748,2681.286201961407,72997.62690328425,5393.116269600265,1332018.5471160067,0.09972324977915194,0.0010620303157702928,107.666015625,unknown
shakira-whenever-wherever.mp3,19.711383219954648,0.31305194,0.09858265,0.118476205,0.006478059,1929.2297972489703,728398.6411141492,2254.389764926845,688512.7333700069,4335.643237218419,4404825.025898418,0.06949122128975264,0.0014849703596325218,107.666015625,unknown
Shawn_Mendes_Camila_Cabello_-_Señorita.mp3,20.540362811791383,0.44932628,0.10692286,0.123801485,0.0018585782,1979.2918629173994,1881710.1696676519,2092.127312195282,234916.07301826854,3977.657077595339,2749451.051107627,0.08032309322033898,0.017055942849912922,117.45383522727273,unknown
Shawn_Mendes_Camila_Cabello_-_Señorita.mp3,20.540362811791383,0.26525512,0.09400545,0.18465142,0.002162095,2287.369269036756,838882.4104768228,2480.193477669175,314672.00382224907,4981.1773371292375,3582091.795316862,0.08871877206920904,0.0025128211641468417,117.45383522727273,unknown
Shawn_Mendes_Camila_Cabello_-_Señorita.mp3,20.540362811791383,0.30030394,0.09412904,0.18109463,0.0020360993,2695.9576474192913,961693.8446513145,2836.9157540244955,151641.5482016018,6227.657822431144,2655235.9151488165,0.09203798110875706,0.004206326914593112,117.45383522727273,unknown
Shawn_Mendes_Camila_Cabello_-_Señorita.mp3,20.540362811791383,0.35913908,0.0940067,0.23985386,0.008164504,2587.0213079022074,893789.9968141634,2773.6235419438594,153030.89862793227,5893.576867055085,2740836.4340905994,0.088574770480226,0.004382448303866536,117.45383522727273,unknown
Shawn_Mendes_Camila_Cabello_-_Señorita.mp3,20.540362811791383,0.40837964,0.0865581,0.33367175,0.0024509968,2339.600475957727,705340.3241649391,2679.3219215582635,126761.81449856739,5311.170633606992,2235067.6980969002,0.06837813382768361,0.0015298759044995581,117.45383522727273,unknown
Shawn_Mendes_Camila_Cabello_-_Señorita.mp3,20.540362811791383,0.33157337,0.09344462,0.20657478,0.00688653,2611.4702269829127,1218224.391145978,2674.3079717601104,280269.1710458296,5591.455078125,3934177.223936986,0.10510350459039548,0.00609921137735387,117.45383522727273,unknown
Shawn_Mendes_Camila_Cabello_-_Señorita.mp3,20.540362811791383,0.3965945,0.0902567,0.31089836,0.004310894,2371.23527293773,797300.4124621343,2653.422940560384,151121.29156085048,5267.5446073887715,2553353.520686309,0.07289349399717514,0.0029346915081924847,117.45383522727273,unknown
Shawn_Mendes_Camila_Cabello_-_Señorita.mp3,20.540362811791383,0.4388466,0.081845425,0.339153,0.002073957,2559.975439396785,648065.6166290005,2729.800373128586,99241.29412845187,5636.565313824152,1805744.6764810234,0.08469334834039548,0.0016155095313335,117.45383522727273,unknown
Shawn_Mendes_Camila_Cabello_-_Señorita.mp3,20.540362811791383,0.3733954,0.083982214,0.30723718,0.0076873642,2181.4431132660175,241111.93930536098,2476.047464326338,108830.22180422753,4825.712476827331,1190930.470951766,0.0775291313559322,0.0010141739155339132,117.45383522727273,unknown
Shawn_Mendes_Camila_Cabello_-_Señorita.mp3,20.540362811791383,0.44563463,0.098869346,0.13421446,0.0056591034,1859.1910866896005,1752404.8045349803,1994.8486775315266,317657.25147943344,3627.626953125,4105196.439449666,0.08466962394067797,0.013303184775937215,117.45383522727273,unknown
Sia_-_Cheap_Thrills_Official_Lyric_Video_ft_Sean_Paul.mp3,26.173514739229024,0.33901465,0.10909939,0.065627106,0.0068182447,1530.2499820188305,1210033.651739827,1338.622043800875,738746.8935242895,2683.919054396609,4388682.408824905,0.0954122340425532,0.006645436756064382,135.99917763157896,unknown
Sia_-_Cheap_Thrills_Official_Lyric_Video_ft_Sean_Paul.mp3,26.173514739229024,0.37190467,0.09200132,0.18840852,0.005093069,2397.7150189467343,880756.0819065721,2531.6214351878693,275359.0204801303,4836.22761178524,4133773.303987579,0.10010068636414007,0.004633452654848768,89.10290948275862,unknown
Sia_-_Cheap_Thrills_Official_Lyric_Video_ft_Sean_Paul.mp3,26.173514739229024,0.4339565,0.08137434,0.25698242,0.0025104429,3048.648340611823,322086.41620404547,2935.896921418428,80471.51929925365,6543.039394946809,1929577.6129367258,0.13703691198470744,0.002547535929512398,184.5703125,unknown
Sia_-_Cheap_Thrills_Official_Lyric_Video_ft_Sean_Paul.mp3,26.173514739229024,0.40746486,0.0866295,0.21822357,0.0053694476,2622.8545553857825,671279.5259946326,2739.029791109249,175891.80990069456,5470.168547934674,3323340.551258647,0.10915336879432624,0.0036860999492121242,89.10290948275862,unknown
Sia_-_Cheap_Thrills_Official_Lyric_Video_ft_Sean_Paul.mp3,26.173514739229024,0.42862743,0.08072734,0.25124452,0.0030832067,3123.734929845827,329489.99349249527,2970.4897719272312,74720.59964889327,6751.861831989694,1830941.3171487562,0.13992244639295212,0.0028436027053517056,184.5703125,unknown
Sia_-_Cheap_Thrills_Official_Lyric_Video_ft_Sean_Paul.mp3,26.173514739229024,0.38294137,0.09130848,0.22606745,0.004571664,2373.3955656764424,537528.5482293429,2479.8053177691013,227166.53841752547,4792.445341069648,3318536.1126772156,0.1002526249445922,0.0024075039691605097,89.10290948275862,unknown
Sia_-_Cheap_Thrills_Official_Lyric_Video_ft_Sean_Paul.mp3,26.173514739229024,0.35729375,0.09080956,0.19381987,0.004978472,2524.0333283623136,539266.2411202722,2555.057033603371,193206.21894844895,5058.794646567487,3233682.218381588,0.11445996440048758,0.0036042099427432764,89.10290948275862,unknown
Sia_-_Cheap_Thrills_Official_Lyric_Video_ft_Sean_Paul.mp3,26.173514739229024,0.4282658,0.07904719,0.26560697,0.0014893619,3070.673179737469,228672.275500525,2972.1117370639513,67202.08489890967,6731.321294256982,1512287.2009106241,0.13492665392287234,0.001592175613723946,184.5703125,unknown
Sia_-_Cheap_Thrills_Official_Lyric_Video_ft_Sean_Paul.mp3,26.173514739229024,0.401763,0.085351735,0.17869796,0.008529633,2258.1576287134067,446847.72839258285,2404.6548743514963,210227.86250178644,4434.51310827377,2088441.1196739462,0.10123741204011524,0.00391737810244659,89.10290948275862,unknown
Sia_-_Cheap_Thrills_Official_Lyric_Video_ft_Sean_Paul.mp3,26.173514739229024,0.096529536,0.057360087,0.0026499045,6.5144115e-05,557.1850311864741,1031503.9547669194,656.528596591396,844800.2060279992,890.7740166846742,3301890.061239224,0.02654206837322695,0.004436757823458069,89.10290948275862,unknown
Sia_-_Unstoppable_Official_Video_-_Live_from_the_Nostalgic_For_The_Present_Tour.mp3,22.690521541950112,0.36225423,0.093765415,0.069268055,0.0016567109,1524.7556903719737,580831.4934057568,1780.5041177446953,413575.4654476959,2985.4971481978528,3053486.1437081527,0.06670930390465235,0.0014885550049382938,86.1328125,unknown
Sia_-_Unstoppable_Official_Video_-_Live_from_the_Nostalgic_For_The_Present_Tour.mp3,22.690521541950112,0.3627605,0.08354121,0.12635262,0.001750748,2198.3763511544794,557785.3362510763,2506.8864826457598,270890.3648570781,4763.912945144747,3024188.2472642423,0.08380114471497956,0.0015118988211623228,117.45383522727273,unknown
Sia_-_Unstoppable_Official_Video_-_Live_from_the_Nostalgic_For_The_Present_Tour.mp3,22.690521541950112,0.42052,0.07626792,0.2332055,0.0022464076,2436.0371202612487,326805.1015361389,2607.725518170201,118919.34178546144,5218.51012809145,1683613.777732984,0.0997291986196319,0.0014105669814127545,86.1328125,unknown
Sia_-_Unstoppable_Official_Video_-_Live_from_the_Nostalgic_For_The_Present_Tour.mp3,22.690521541950112,0.4337213,0.07982004,0.22385703,0.0024057664,2123.5145980888497,513673.46400461165,2473.8260201576445,237226.81240064037,4586.054852257477,2994516.7181989625,0.07750441350332311,0.0014970695546547388,86.1328125,unknown
Sia_-_Unstoppable_Official_Video_-_Live_from_the_Nostalgic_For_The_Present_Tour.mp3,22.690521541950112,0.37694198,0.0834269,0.19131333,0.0020793402,2285.343048128008,424407.96685708547,2599.804977074984,193566.94633970957,5022.036162768405,2533575.2561490224,0.08879679112346625,0.001439128836673496,117.45383522727273,unknown
Sia_-_Unstoppable_Official_Video_-_Live_from_the_Nostalgic_For_The_Present_Tour.mp3,22.690521541950112,0.41759014,0.07580703,0.23422794,0.0021443123,2478.262617721894,296638.97809752484,2625.2355087764927,106507.79037184702,5307.560271280675,1517819.107537293,0.10275125015976483,0.0013704276308840137,86.1328125,unknown
Sia_-_Unstoppable_Official_Video_-_Live_from_the_Nostalgic_For_The_Present_Tour.mp3,22.690521541950112,0.38461596,0.078251064,0.22410789,0.0024828776,2585.404194812017,238593.4765052674,2642.6394012272626,85130.61359831844,5411.857595619248,1248316.8044925574,0.12012467647622699,0.002021490862018163,86.1328125,unknown
Sia_-_Unstoppable_Official_Video_-_Live_from_the_Nostalgic_For_The_Present_Tour.mp3,22.690521541950112,0.2657982,0.08486269,0.15381983,0.0014932195,2730.945960957716,343417.2430165649,2465.2588323397217,122625.53532906687,5063.330153014762,1438328.394397996,0.14299051795756645,0.0024586139223273587,117.45383522727273,unknown
Sia_-_Unstoppable_Official_Video_-_Live_from_the_Nostalgic_For_The_Present_Tour.mp3,22.690521541950112,0.38814732,0.07584491,0.22260289,0.0022354429,2717.737279874288,137222.31303793832,2670.729247863699,59172.37773710931,5644.7156285947085,838769.0862055452,0.12875796827070551,0.001300623764715913,117.45383522727273,unknown
Sia_-_Unstoppable_Official_Video_-_Live_from_the_Nostalgic_For_The_Present_Tour.mp3,22.690521541950112,0.23155434,0.08941004,0.08135236,0.012605258,1314.5718288909295,1878479.7768868958,1379.8419208334205,1662533.1845598635,2630.562586872124,8449721.726546664,0.06399529891998977,0.006572536455657712,86.1328125,unknown
Simge - Aşkın Olayım.mp3,25.17795918367347,0.34471658,0.108934775,0.082665704,0.0035678863,2268.554938356202,1419427.8760083942,2367.4896323644384,293376.53578285314,4373.721018145161,4183494.6976276143,0.11068638392857143,0.010592493995229532,75.99954044117646,unknown
Simge - Aşkın Olayım.mp3,25.17795918367347,0.31180093,0.092649624,0.12640385,0.0034864515,2161.3799618386806,667401.3226730102,2337.5138308580526,175541.97924224983,4263.455141129032,2386470.98393083,0.10549305155529953,0.004615096631125348,75.99954044117646,unknown
Simge - Aşkın Olayım.mp3,25.17795918367347,0.32546824,0.08985211,0.1407606,0.0031491676,2319.402161523433,693036.5316894059,2452.3492815130066,197100.81334152078,4657.6219128024195,2608964.039972496,0.10661137312788019,0.0040463222349823415,75.99954044117646,unknown
Simge - Aşkın Olayım.mp3,25.17795918367347,0.37789297,0.08383954,0.14127192,0.002999388,1837.751406084892,171824.22623153508,2098.628494787138,90958.81427051686,3768.3303931451615,886335.5578360027,0.07747920866935484,0.0007125975562183964,75.99954044117646,unknown
Simge - Aşkın Olayım.mp3,25.17795918367347,0.33066115,0.0941326,0.13899942,0.0035318444,2149.5144930616,841960.9138858248,2292.847597032034,230010.7918287796,4331.726310483871,2636067.8070388897,0.09985644081221198,0.005990990671926908,75.99954044117646,unknown
Simge - Aşkın Olayım.mp3,25.17795918367347,0.31334075,0.08993015,0.13886453,0.0032730435,2193.702469002825,471431.8062410299,2367.0826709587477,150115.0613960477,4347.285786290323,1762555.132297919,0.10431892641129033,0.003414686349591193,75.99954044117646,unknown
Simge - Aşkın Olayım.mp3,25.17795918367347,0.27238032,0.08978873,0.11436266,0.0015436853,2328.343849846132,721880.1785832173,2478.766241435743,167150.09016955525,4627.663967993952,2634339.227814481,0.09933575748847927,0.004067127670747901,151.99908088235293,unknown
Simge - Aşkın Olayım.mp3,25.17795918367347,0.3351379,0.08642244,0.15085123,0.0027791008,2297.1689749722505,537802.2469694327,2456.21941628355,164814.1513811673,4615.230279737903,2215949.886043759,0.1073543706797235,0.0032679437520147605,75.99954044117646,unknown
Simge - Aşkın Olayım.mp3,25.17795918367347,0.3873848,0.083981074,0.1367979,0.0023609896,1861.3671016100923,241812.48838168054,2039.7551065587718,141803.2050865225,3739.583070816532,1079007.8493313289,0.0862781718029954,0.0011966830232153578,75.99954044117646,unknown
Simge - Aşkın Olayım.mp3,25.17795918367347,0.3734069,0.0871258,0.034939792,0.0019097122,1786.8969720947234,229205.3339380678,2018.17281912566,163099.33806148646,3661.7261529737902,1257927.7833767415,0.0829236571140553,0.0022215124144547354,75.99954044117646,unknown
Skillet_-_Monster_Official_Video.mp3,18.69437641723356,0.4565445,0.07955776,0.09957589,0.0048176725,2203.9798997085177,787571.8857096947,1876.3455256222162,408136.2191317976,4212.292601630351,2644070.138012416,0.12002995114764269,0.003935207584937468,258.3984375,unknown
Skillet_-_Monster_Official_Video.mp3,18.69437641723356,0.4559573,0.08088683,0.19573952,0.0018449185,2646.349943563163,362150.20497545373,2590.725249770621,108908.86795000888,5532.5771738814365,1400682.9084755003,0.12379141303504963,0.001993609718212148,135.99917763157896,unknown
Skillet_-_Monster_Official_Video.mp3,18.69437641723356,0.45367008,0.072828926,0.22092935,0.0015117483,2867.855053273004,288827.43762386846,2684.7381936418383,79005.97340843978,5910.503590018223,1100737.9047535271,0.14285073860111663,0.0018144306886004487,135.99917763157896,unknown
Skillet_-_Monster_Official_Video.mp3,18.69437641723356,0.47269785,0.07734416,0.2054917,0.0025361993,2686.649287830587,456828.4803092206,2532.314997943584,168617.0722322819,5547.872159972085,1754758.3813793776,0.13022327659739455,0.002924171373801266,135.99917763157896,unknown
Skillet_-_Monster_Official_Video.mp3,18.69437641723356,0.47733653,0.075471774,0.21196252,0.0017458319,2746.950190498102,331003.505033356,2656.4946967168826,83911.63910758913,5721.727394880196,1137205.4091808083,0.130500736662531,0.002048223007151696,135.99917763157896,unknown
Skillet_-_Monster_Official_Video.mp3,18.69437641723356,0.44623405,0.07470798,0.22811338,0.0013302834,3067.0615718978684,236867.5106816707,2743.6378953016615,67460.65274236158,6241.837070360964,993532.698383864,0.16650027140198512,0.0016324182761617652,135.99917763157896,unknown
Skillet_-_Monster_Official_Video.mp3,18.69437641723356,0.4566985,0.074063964,0.22488502,0.0013767816,3030.4672206225882,294265.997442006,2769.382027279237,65573.97192642413,6221.93355134344,1029801.8761790106,0.16054578454559554,0.002130647461698354,135.99917763157896,unknown
Skillet_-_Monster_Official_Video.mp3,18.69437641723356,0.42987418,0.077701785,0.19349864,0.003047097,3072.3005848083076,607327.2304679671,2701.9168613168144,132385.50600096554,6168.875311385314,1943077.800074815,0.16728903342121587,0.0038812208143656495,135.99917763157896,unknown
Skillet_-_Monster_Official_Video.mp3,18.69437641723356,0.4484323,0.07730959,0.23208961,0.0014514375,2926.4350823284294,272540.65083330264,2676.839180631237,80207.90289879702,5989.5432692307695,1084725.9695089872,0.1531997567075062,0.001720733106356891,135.99917763157896,unknown
Skillet_-_Monster_Official_Video.mp3,18.69437641723356,0.48988008,0.079507805,0.1071355,0.01071423,2076.1308593723284,820446.0585307447,2140.6639502549947,443626.7468488848,4206.815794383918,3313294.143935833,0.10328360053504963,0.0034932684968547504,135.99917763157896,unknown
SLANDER_-_Love_is_Gone_Lyrics_ft_Dylan_Matthew_Acoustic_Im_sorry_dont_leave_me.mp3,17.514784580498866,0.21728897,0.09038189,0.04859,0.0032525216,969.171028947225,248747.25929840593,1041.0265141830903,259445.58649664005,1443.1666817570365,948289.8140508686,0.07875297495860926,0.001554976142470729,143.5546875,unknown
SLANDER_-_Love_is_Gone_Lyrics_ft_Dylan_Matthew_Acoustic_Im_sorry_dont_leave_me.mp3,17.514784580498866,0.2865463,0.093007065,0.12640387,0.0040190155,1322.0547305299315,965269.5617930257,1784.8580092403479,582687.6426891111,2275.360810740894,4118033.1173638324,0.055479097682119206,0.0029530239929196535,135.99917763157896,unknown
SLANDER_-_Love_is_Gone_Lyrics_ft_Dylan_Matthew_Acoustic_Im_sorry_dont_leave_me.mp3,17.514784580498866,0.28059956,0.094418496,0.14568728,0.004236806,1665.8991187426786,1158453.1223946877,2138.741647456893,505771.96405825205,3214.507935378725,5385611.842908345,0.06874935326986754,0.006411600238811259,151.99908088235293,unknown
SLANDER_-_Love_is_Gone_Lyrics_ft_Dylan_Matthew_Acoustic_Im_sorry_dont_leave_me.mp3,17.514784580498866,0.23971155,0.08824011,0.07833979,0.0026204442,1385.219827172201,848605.5509599318,1843.4049182367569,464527.98390844784,2381.786171616308,4075150.0844670334,0.059155111754966884,0.0041644772433025844,135.99917763157896,unknown
SLANDER_-_Love_is_Gone_Lyrics_ft_Dylan_Matthew_Acoustic_Im_sorry_dont_leave_me.mp3,17.514784580498866,0.248949,0.08679821,0.11601065,0.0021708813,1605.592661361674,1466265.2167098648,1906.178196643687,689703.9439206807,3004.723199503311,6089077.834040657,0.07018315397350994,0.006437767426657376,135.99917763157896,unknown
SLANDER_-_Love_is_Gone_Lyrics_ft_Dylan_Matthew_Acoustic_Im_sorry_dont_leave_me.mp3,17.514784580498866,0.30885598,0.0856771,0.17991611,0.003362545,1208.709591161956,529254.9428245606,1566.5846179938872,525463.2500776255,2155.8444031974336,2205452.6909290296,0.05505354925496689,0.0009895007933740485,143.5546875,unknown
SLANDER_-_Love_is_Gone_Lyrics_ft_Dylan_Matthew_Acoustic_Im_sorry_dont_leave_me.mp3,17.514784580498866,0.2926409,0.09186784,0.2310698,0.0050080405,1643.7686613867997,602730.4583880502,1924.8130357123316,364256.36909157806,3292.669184602649,2863125.9573949724,0.07136408319536423,0.002549459500812835,143.5546875,unknown
SLANDER_-_Love_is_Gone_Lyrics_ft_Dylan_Matthew_Acoustic_Im_sorry_dont_leave_me.mp3,17.514784580498866,0.25761163,0.08779953,0.22774804,0.0071459897,1831.2403169071906,706045.9607751002,2154.625899994529,314762.44824468694,3707.561245343543,3548529.139638653,0.07668214507450331,0.002451281032459364,143.5546875,unknown
SLANDER_-_Love_is_Gone_Lyrics_ft_Dylan_Matthew_Acoustic_Im_sorry_dont_leave_me.mp3,17.514784580498866,0.24403495,0.08826421,0.09407026,0.0030087999,1110.992429031032,906425.7926778749,1434.419934267128,454174.8040346419,1845.4382890107615,2995202.812207048,0.05073791908112583,0.004858468874970694,69.83741554054055,unknown
SLANDER_-_Love_is_Gone_Lyrics_ft_Dylan_Matthew_Acoustic_Im_sorry_dont_leave_me.mp3,17.514784580498866,0.24527223,0.088835016,0.061699793,0.0026178258,1690.6329539183416,1164146.494657974,2082.832452162216,371485.5484456209,3102.8347475165565,4973925.647770849,0.07147273385761589,0.007078529879229252,129.19921875,unknown
Snoop-Dogg-Drop-It-Like-Its-Hot.mp3,26.503219954648525,0.41735953,0.10550596,0.05549417,0.0006860125,2775.0024065165167,1417042.657927641,2973.1669786997318,351117.050094287,6404.958876628174,3869483.7915337556,0.07996909547394922,0.007636497413302119,92.28515625,unknown
Snoop-Dogg-Drop-It-Like-Its-Hot.mp3,26.503219954648525,0.45939064,0.09567189,0.06319828,0.00060209044,2776.388862732215,1345849.75141066,2928.812605835586,236276.6602449598,6258.384135391583,3896916.614019877,0.11065770030647985,0.011400559130006618,92.28515625,unknown
Snoop-Dogg-Drop-It-Like-Its-Hot.mp3,26.503219954648525,0.43203598,0.098997645,0.058144577,0.0005725266,2955.2368897640404,1721511.9586283278,2984.581862193345,171851.15139080072,6575.404927108417,3299080.1014139703,0.13003801923708405,0.01823710426883119,92.28515625,unknown
Snoop-Dogg-Drop-It-Like-Its-Hot.mp3,26.503219954648525,0.46327674,0.095084995,0.061497156,0.0006030924,2799.7512138853303,1351102.963281684,2901.165946877693,213429.71979817952,6250.615589255418,3435111.8707450377,0.12040194696803853,0.012525612250977328,92.28515625,unknown
Snoop-Dogg-Drop-It-Like-Its-Hot.mp3,26.503219954648525,0.4447315,0.093727164,0.056940176,0.00060597644,2714.0216741743952,1420359.0400579853,2879.4138633109674,189979.52508378343,6058.014097731501,3776763.7595353276,0.10215083187390543,0.01012013715381159,92.28515625,unknown
Snoop-Dogg-Drop-It-Like-Its-Hot.mp3,26.503219954648525,0.4612305,0.09256692,0.06293422,0.0005103589,2685.9490768611577,1257774.5029378557,2897.229881871529,179185.06964783175,6099.440058559545,3232342.8552347,0.10535758264010509,0.0095134993997439,92.28515625,unknown
Snoop-Dogg-Drop-It-Like-Its-Hot.mp3,26.503219954648525,0.4658686,0.09278094,0.059040796,0.0005938348,2790.5989696532583,1561984.4072234323,2913.4406703289383,241116.31115021452,6231.703327666649,4203991.788395113,0.11440318520140105,0.013357382266216763,92.28515625,unknown
Snoop-Dogg-Drop-It-Like-Its-Hot.mp3,26.503219954648525,0.48420888,0.089415275,0.050057594,0.0007279298,3312.4126643343193,1995076.5366612324,2981.364129409904,166687.4006364825,6910.989150065674,3210935.8030665894,0.17583854394702278,0.026349988851511234,92.28515625,unknown
Snoop-Dogg-Drop-It-Like-Its-Hot.mp3,26.503219954648525,0.45052147,0.10048706,0.061088983,0.0005721882,2697.6632494709124,1042514.8769706646,2938.8730951037965,241017.73451694287,6208.180848771344,3607992.4705291814,0.0950959801882662,0.0076062187266943354,92.28515625,unknown
Snoop-Dogg-Drop-It-Like-Its-Hot.mp3,26.503219954648525,0.47177368,0.10221486,0.041613016,0.00080114,2868.64007317511,1813579.164859006,2968.776650036971,381615.7199994894,6468.511994958133,4603985.997836598,0.09821123166593695,0.01601938622845817,92.28515625,unknown
Snoop-Dogg-feat-Akon-I-Wanna-Love-You.mp3,25.518730158730158,0.25009465,0.09346153,0.036831547,0.00041685192,2664.8996666245403,1249980.823065548,2740.3561176327394,364697.72582821426,5898.71757368608,4515569.118299336,0.10657803622159091,0.006657488070046607,103.359375,unknown
Snoop-Dogg-feat-Akon-I-Wanna-Love-You.mp3,25.518730158730158,0.48132586,0.09092343,0.14066298,0.0035534627,2049.123265513284,1052542.0908249198,2695.0849176492925,355641.719599342,4808.266379616477,6476358.479782619,0.03649813565340909,0.0012666306162668654,99.38401442307692,unknown
Snoop-Dogg-feat-Akon-I-Wanna-Love-You.mp3,25.518730158730158,0.49279615,0.0804482,0.14743383,0.0027308988,2200.696834457607,1004631.4723332245,2834.2410930895753,273029.32251125143,5382.145818536932,5466398.679971771,0.036475941051136364,0.0012410076730507468,99.38401442307692,unknown
Snoop-Dogg-feat-Akon-I-Wanna-Love-You.mp3,25.518730158730158,0.4820452,0.08268179,0.15281336,0.0026145182,2522.5968813893883,1050216.3390227733,2967.240463787615,213594.83997493258,6033.887362393466,4369385.945962903,0.04450372869318182,0.0015699467454074831,99.38401442307692,unknown
Snoop-Dogg-feat-Akon-I-Wanna-Love-You.mp3,25.518730158730158,0.4827792,0.08181041,0.15155071,0.0025725055,2354.8791682989563,933999.1684437962,2915.2750386799194,200181.10937871467,5799.733354048295,4247072.8475794345,0.04021395596590909,0.0013149436769406657,99.38401442307692,unknown
